21.9852 	INFO 	Loaded monitor calibration from ['2023_08_30 17:03']
31.9934 	EXP 	fbText: autoDraw = False
31.9934 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
31.9934 	EXP 	stroopStim: height = 5.0
31.9934 	EXP 	stroopStim: height = 5.0
31.9934 	EXP 	stroopStim: height = 5.0
31.9934 	EXP 	stroopStim: text = 'red'
31.9934 	EXP 	stroopStim: autoDraw = True
32.6805 	EXP 	Sound fbSound started
32.6825 	DATA 	Keypress: s
32.6935 	EXP 	stroopStim: autoDraw = False
32.6935 	EXP 	fbText: foreColor = <psychopy.colors.Color: green, alpha=1.0>
32.6935 	EXP 	fbText: text = 'Correct!'
32.6935 	EXP 	fbText: autoDraw = True
32.7407 	EXP 	Sound fbSound reached end of file
32.7409 	EXP 	Sound fbSound reached end of file
33.1780 	EXP 	New trial (rep=17, index=0): None
33.1939 	INFO 	Keyboard events cleared
33.1934 	EXP 	fbText: autoDraw = False
33.1934 	EXP 	fbText: autoDraw = False
33.1934 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
33.1934 	EXP 	stroopStim: height = 5.0
33.1934 	EXP 	stroopStim: height = 5.0
33.1934 	EXP 	stroopStim: height = 5.0
33.1934 	EXP 	stroopStim: text = 'blue'
33.1934 	EXP 	stroopStim: autoDraw = True
33.6641 	EXP 	Sound fbSound started
33.6659 	DATA 	Keypress: l
33.6768 	EXP 	stroopStim: autoDraw = False
33.6768 	EXP 	fbText: foreColor = <psychopy.colors.Color: green, alpha=1.0>
33.6768 	EXP 	fbText: text = 'Correct!'
33.6768 	EXP 	fbText: autoDraw = True
33.7222 	EXP 	Sound fbSound stopped
34.1613 	EXP 	New trial (rep=18, index=0): None
34.1774 	INFO 	Keyboard events cleared
34.1767 	EXP 	fbText: autoDraw = False
34.1767 	EXP 	fbText: autoDraw = False
34.1767 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: red, alpha=1.0>
34.1767 	EXP 	stroopStim: height = 5.0
34.1767 	EXP 	stroopStim: height = 5.0
34.1767 	EXP 	stroopStim: height = 5.0
34.1767 	EXP 	stroopStim: text = 'green'
34.1767 	EXP 	stroopStim: autoDraw = True
34.8140 	DATA 	Keypress: c
34.8317 	EXP 	Sound fbSound started
34.8434 	EXP 	stroopStim: autoDraw = False
34.8434 	EXP 	fbText: foreColor = <psychopy.colors.Color: red, alpha=1.0>
34.8434 	EXP 	fbText: height = 2.000000000000001
34.8434 	EXP 	fbText: height = 2.000000000000001
34.8434 	EXP 	fbText: height = 2.000000000000001
34.8434 	EXP 	fbText: text = 'Incorrect'
34.8434 	EXP 	fbText: autoDraw = True
34.8914 	EXP 	Sound fbSound stopped
35.3277 	EXP 	New trial (rep=19, index=0): None
35.3438 	INFO 	Keyboard events cleared
35.3433 	EXP 	fbText: autoDraw = False
35.3433 	EXP 	fbText: autoDraw = False
35.3433 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: red, alpha=1.0>
35.3433 	EXP 	stroopStim: height = 5.0
35.3433 	EXP 	stroopStim: height = 5.0
35.3433 	EXP 	stroopStim: height = 5.0
35.3433 	EXP 	stroopStim: text = 'red'
35.3433 	EXP 	stroopStim: autoDraw = True
35.7996 	EXP 	Sound fbSound started
35.8020 	DATA 	Keypress: m
35.8100 	EXP 	stroopStim: autoDraw = False
35.8100 	EXP 	fbText: foreColor = <psychopy.colors.Color: green, alpha=1.0>
35.8100 	EXP 	fbText: height = 2.000000000000001
35.8100 	EXP 	fbText: height = 2.000000000000001
35.8100 	EXP 	fbText: height = 2.000000000000001
35.8100 	EXP 	fbText: text = 'Correct!'
35.8100 	EXP 	fbText: autoDraw = True
35.8610 	EXP 	Sound fbSound reached end of file
35.8611 	EXP 	Sound fbSound reached end of file
36.3406 	EXP 	fbText: autoDraw = False
36.3406 	EXP 	fbText: autoDraw = False
36.3406 	EXP 	fbText_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
36.3406 	EXP 	fbText_2: height = 1.5
36.3406 	EXP 	fbText_2: height = 1.5
36.3406 	EXP 	fbText_2: height = 1.5
36.3406 	EXP 	fbText_2: text = '17 of 20 correct responses \n85.00% correct \nMdn RT = 0.53 s '
36.3406 	EXP 	fbText_2: autoDraw = True
36.3406 	EXP 	fbText_3: autoDraw = True
37.7271 	DATA 	Keypress: space
37.7319 	INFO 	Keyboard events cleared
37.7313 	EXP 	fbText_2: autoDraw = False
37.7313 	EXP 	fbText_3: autoDraw = False
37.7313 	EXP 	endImage: autoDraw = True
37.7313 	EXP 	endText: autoDraw = True
39.6802 	DATA 	Keypress: space
39.6931 	EXP 	endImage: autoDraw = False
39.6931 	EXP 	endText: autoDraw = False
39.6932 	EXP 	practiceStroop: status = STOPPED
42.4068 	INFO 	saved data to 'D:\\github\\study2\\stroop-task\\data/01_practiceStroop.csv'
42.4284 	INFO 	saved data to D:\github\study2\stroop-task\data/01_practiceStroop.psydat
42.6302 	EXP 	window1: mouseVisible = True
43.0687 	DEBUG 	Saving data for practiceStroop ExperimentHandler
